site,name,link,salary_min,salary_max,salary_curr
https://hh.ru,Senior C++ developer,https://spb.hh.ru/vacancy/42773597?query=python,,,
https://hh.ru,FPGA (ПЛИС) разработчик,https://spb.hh.ru/vacancy/42783984?query=python,,,
https://hh.ru,Team Lead DevOps (Collaboration Tool),https://spb.hh.ru/vacancy/40047213?query=python,,,
https://hh.ru,Руководитель группы разработки ОС Аврора,https://spb.hh.ru/vacancy/36101701?query=python,,,
https://hh.ru,Платформенный инженер (DevOps),https://spb.hh.ru/vacancy/42241518?query=python,,,
https://hh.ru,Software Developer (Marketing Automation),https://spb.hh.ru/vacancy/42778326?query=python,180000.0,,руб.
https://hh.ru,Senior QA Automation Engineer (Cloud),https://spb.hh.ru/vacancy/40627628?query=python,,,
https://hh.ru,Инженер-программист микроконтроллеров (embedded),https://spb.hh.ru/vacancy/42807582?query=python,,,
https://hh.ru,DevOps,https://spb.hh.ru/vacancy/42155129?query=python,,,
https://hh.ru,Сетевой инженер,https://spb.hh.ru/vacancy/41421206?query=python,100000.0,,руб.
https://hh.ru,DevOps инженер,https://spb.hh.ru/vacancy/41161923?query=python,,,
https://hh.ru,Product&Project manager,https://spb.hh.ru/vacancy/42828430?query=python,,200000.0,руб.
https://hh.ru,Руководитель проектов внедрения,https://spb.hh.ru/vacancy/42165638?query=python,120000.0,200000.0,руб.
https://hh.ru,Архитектор баз данных/Data Engineer,https://spb.hh.ru/vacancy/42746402?query=python,,,
https://hh.ru,DevOps-инженер,https://spb.hh.ru/vacancy/41518647?query=python,,,
https://hh.ru,Разработчик Ruby,https://spb.hh.ru/vacancy/39696189?query=python,,,
https://hh.ru,Инженер по автоматизированному тестированию (e-Navigation),https://spb.hh.ru/vacancy/40843570?query=python,,,
https://hh.ru,Главный специалист по информационной безопасности / Information security administrator,https://spb.hh.ru/vacancy/42524495?query=python,,,
https://hh.ru,DevOps Engineer (Senior/Middle),https://spb.hh.ru/vacancy/42744179?query=python,,,
https://hh.ru,Системный инженер (DevOps),https://spb.hh.ru/vacancy/42078207?query=python,,,
https://hh.ru,Ведущий QA инженер по тестированию,https://spb.hh.ru/vacancy/42767321?query=python,60000.0,,руб.
https://hh.ru,Специалист по автоматизации тестирования,https://spb.hh.ru/vacancy/41546026?query=python,,,
https://hh.ru,Middle Frontend developer (remote),https://spb.hh.ru/vacancy/42800728?query=python,,250000.0,руб.
https://hh.ru,Dev Ops Инженер (Электронные заказные письма),https://spb.hh.ru/vacancy/42803496?query=python,,,
https://hh.ru,Аналитик данных [id39041],https://spb.hh.ru/vacancy/37616046?query=python,,,
https://hh.ru,Инженер технической поддержки (PL/SQL),https://spb.hh.ru/vacancy/42783980?query=python,60000.0,,руб.
https://hh.ru,Data Analyst,https://spb.hh.ru/vacancy/31659191?query=python,,,
https://hh.ru,Архитектор-разработчик программного обеспечения,https://spb.hh.ru/vacancy/42777948?query=python,,,
https://hh.ru,DevOps Инженер,https://spb.hh.ru/vacancy/42741772?query=python,,,
https://hh.ru,System Administrator Hybrid QA & OPS (Global Continious Integration),https://spb.hh.ru/vacancy/42783224?query=python,,,
https://hh.ru,Эксперт отдела контроля сервисов коммутационной подсистемы и VAS,https://spb.hh.ru/vacancy/42840084?query=python,,,
https://hh.ru,Инженер по тестированию веб-приложений,https://spb.hh.ru/vacancy/41605039?query=python,,,
https://hh.ru,Senior Team Lead Analytics,https://spb.hh.ru/vacancy/42540669?query=python,,,
https://hh.ru,Системный администратор (поддержка систем и сетей хранения данных),https://spb.hh.ru/vacancy/42357121?query=python,,,
https://hh.ru,Стажёр-разработчик автоматизированных тестов,https://spb.hh.ru/vacancy/42738581?query=python,,,
https://hh.ru,Технический Бизнес-аналитик (направление Искусственный интеллект) [id987141],https://spb.hh.ru/vacancy/42276789?query=python,,,
https://hh.ru,Senior DevOps Engineer (eFX),https://spb.hh.ru/vacancy/42727908?query=python,,,
https://hh.ru,Специалист технической поддержки / Технический саппорт (2 линия),https://spb.hh.ru/vacancy/42814002?query=python,,,
https://hh.ru,Qlik Sense Designer,https://spb.hh.ru/vacancy/42768024?query=python,,,
https://hh.ru,DevOps инженер,https://spb.hh.ru/vacancy/41769370?query=python,,,
https://hh.ru,Senior C++ Developer,https://spb.hh.ru/vacancy/42744299?query=python,,,
https://hh.ru,Инженер по автоматизации нагрузочного тестирования,https://spb.hh.ru/vacancy/41146959?query=python,,,
https://hh.ru,Администратор сопровождения,https://spb.hh.ru/vacancy/42841969?query=python,,,
https://hh.ru,Специалист по автоматизированному тестированию/Python QA automation engineer,https://spb.hh.ru/vacancy/42336121?query=python,,,
https://hh.ru,System Tools Developer Python / PHP,https://spb.hh.ru/vacancy/42698267?query=python,,,
https://hh.ru,Software Test Automation Engineer (Python/Java/JS),https://spb.hh.ru/vacancy/42711635?query=python,,,
https://hh.ru,Automation QA (VOIP),https://spb.hh.ru/vacancy/41183432?query=python,,,
https://hh.ru,Ruby on Rails Разработчик,https://spb.hh.ru/vacancy/42762414?query=python,,,
https://hh.ru,ETL Developer,https://spb.hh.ru/vacancy/33698754?query=python,,,
https://hh.ru,Начальник отдела качества данных,https://spb.hh.ru/vacancy/42798661?query=python,,,
https://hh.ru,Ведущий инженер-расчётчик,https://spb.hh.ru/vacancy/42151428?query=python,,,
https://hh.ru,Middle/Senior Go Developer,https://spb.hh.ru/vacancy/42731603?query=python,200000.0,,руб.
https://hh.ru,Руководитель направления автоматизированного тестирования,https://spb.hh.ru/vacancy/42786772?query=python,,,
https://hh.ru,Таргетолог/Трафик-менеджер,https://spb.hh.ru/vacancy/42524252?query=python,100000.0,170000.0,руб.
https://hh.ru,Аналитик,https://spb.hh.ru/vacancy/42774062?query=python,,120000.0,руб.
https://hh.ru,Рекрутер,https://spb.hh.ru/vacancy/42796943?query=python,,,
https://hh.ru,Software Developer (WebTeam BackEnd & Infrastructure),https://spb.hh.ru/vacancy/40319233?query=python,190000.0,,руб.
https://hh.ru,Middle/Senior Automation QA Engineer,https://spb.hh.ru/vacancy/41183449?query=python,,,
https://hh.ru,Support engineer,https://spb.hh.ru/vacancy/42096275?query=python,,,
https://hh.ru,Frontend-разработчик,https://spb.hh.ru/vacancy/42762864?query=python,,,
https://hh.ru,"Аналитик данных Python, Логистика/Зона сортировки и отгрузки на ФФ",https://spb.hh.ru/vacancy/42715046?query=python,,,
https://hh.ru,QA Automation Engineer (Mobile + Python),https://spb.hh.ru/vacancy/41541559?query=python,,,
https://hh.ru,Стажер-разработчик ABAP/junior разработчик (удаленно),https://spb.hh.ru/vacancy/42078268?query=python,,,
https://hh.ru,Инженер по информационной безопасности (системы мониторинга безопасности),https://spb.hh.ru/vacancy/41904314?query=python,,,
https://hh.ru,Ведущий инженер-расчетчик ГТД,https://spb.hh.ru/vacancy/42147132?query=python,,,
https://hh.ru,QA-стажер,https://spb.hh.ru/vacancy/42715254?query=python,25000.0,,руб.
https://hh.ru,Инженер по нагрузочному тестированию (трайб Инвестиции и накопления),https://spb.hh.ru/vacancy/42744764?query=python,,,
https://hh.ru,Старший QA Engineer,https://spb.hh.ru/vacancy/42734370?query=python,,,
https://hh.ru,Ведущий инженер-программист ПЛИС,https://spb.hh.ru/vacancy/42720342?query=python,,,
https://hh.ru,QA engineer/тестировщик (команда Конструктор ставок),https://spb.hh.ru/vacancy/42756882?query=python,,,
https://hh.ru,QA engineer/тестировщик (команда Конструктор ставок),https://spb.hh.ru/vacancy/42756882?query=python,,,
https://hh.ru,Инженер по нагрузочному тестированию,https://spb.hh.ru/vacancy/42723005?query=python,,,
https://hh.ru,.Net разработчик (по разработке приложения по 3D визуализации),https://spb.hh.ru/vacancy/42774587?query=python,,,
https://hh.ru,PHP-разработчик,https://spb.hh.ru/vacancy/42744975?query=python,,,
https://hh.ru,Software Engineer,https://spb.hh.ru/vacancy/42155228?query=python,,,
https://hh.ru,Frontend Developer (White Team),https://spb.hh.ru/vacancy/41154999?query=python,180000.0,,руб.
https://hh.ru,Manual QA (VOIP),https://spb.hh.ru/vacancy/40703160?query=python,,,
https://hh.ru,DevOps-инженер,https://spb.hh.ru/vacancy/42392584?query=python,,,
https://hh.ru,Devops инженер,https://spb.hh.ru/vacancy/42146400?query=python,,,
https://hh.ru,QA Automation,https://spb.hh.ru/vacancy/42258593?query=python,,,
https://hh.ru,Middle System Engineer (Admins Team),https://spb.hh.ru/vacancy/42736162?query=python,180000.0,,руб.
https://hh.ru,Руководитель разработки SaaS,https://spb.hh.ru/vacancy/42270427?query=python,,,
https://hh.ru,Младший специалист по тестированию на проникновение / Junior Penetration Tester,https://spb.hh.ru/vacancy/42743793?query=python,40000.0,,руб.
https://hh.ru,Devops (Команда Functions),https://spb.hh.ru/vacancy/42724485?query=python,,,
https://hh.ru,DevOps Engineer,https://spb.hh.ru/vacancy/40646616?query=python,,,
https://hh.ru,Специалист технической поддержки,https://spb.hh.ru/vacancy/42151306?query=python,,,
https://hh.ru,Site Reliability Engineer (BigData),https://spb.hh.ru/vacancy/39223712?query=python,,,
https://hh.ru,Инженер-программист,https://spb.hh.ru/vacancy/42702078?query=python,,,
https://hh.ru,QA-инженер,https://spb.hh.ru/vacancy/42746663?query=python,,,
https://hh.ru,Главный инженер по нагрузочному тестированию,https://spb.hh.ru/vacancy/42717233?query=python,,,
https://hh.ru,Инженер внедрения и сопровождения (проект ГосТех),https://spb.hh.ru/vacancy/42768876?query=python,,,
https://hh.ru,Javascript Developer,https://spb.hh.ru/vacancy/42744431?query=python,,,
https://hh.ru,Software Development Engineer in Test C# (Cloud&Web),https://spb.hh.ru/vacancy/42714802?query=python,,,
https://hh.ru,Системный администратор,https://spb.hh.ru/vacancy/42762195?query=python,,,
https://hh.ru,"Manager, Data Engineering",https://spb.hh.ru/vacancy/42711547?query=python,,,
https://hh.ru,QA Automation Engineer / PowerShell,https://spb.hh.ru/vacancy/42715994?query=python,,,
https://hh.ru,SRE / DevOps Engineer,https://spb.hh.ru/vacancy/42041807?query=python,,,
https://hh.ru,DevOps Engineer (DevOps and AppSupport Team),https://spb.hh.ru/vacancy/41720903?query=python,,,
https://hh.ru,Программист-криптограф,https://spb.hh.ru/vacancy/40602628?query=python,,,
https://hh.ru,Аналитик Power BI,https://spb.hh.ru/vacancy/42702680?query=python,,,
https://hh.ru,QA Lead (Anymeeting Mobile team),https://spb.hh.ru/vacancy/41183422?query=python,,,
https://hh.ru,Инженер ЧМИ (SCADA),https://spb.hh.ru/vacancy/42766983?query=python,57000.0,70000.0,руб.
https://hh.ru,Lead system analyst,https://spb.hh.ru/vacancy/41948627?query=python,,,
https://hh.ru,QA Automation Team Lead / QA Automation Engineer,https://spb.hh.ru/vacancy/42713517?query=python,,,
https://hh.ru,Продуктовый аналитик,https://spb.hh.ru/vacancy/40896006?query=python,,,
https://hh.ru,R&D Intern,https://spb.hh.ru/vacancy/42750673?query=python,,,
https://hh.ru,QA Engineer,https://spb.hh.ru/vacancy/42691638?query=python,,,
https://hh.ru,Программист С# (junior),https://spb.hh.ru/vacancy/42708011?query=python,,,
https://hh.ru,Руководитель проекта по моделированию кредитных рисков,https://spb.hh.ru/vacancy/42754353?query=python,180000.0,300000.0,руб.
